37203063,age,dependents_count,mpesa_monthly_transactions,utility_payment_timeliness,farm_size_acres,soil_quality_index,farming_years,past_crop_performance_index,rainfall_forecast_next_90d,historical_drought_risk,cooperative_member,mobile_advisory_usage,loan_default_past,has_insurance_before,willing_to_subscribe_insurance,yield_per_acre,income_stability,climate_risk_score,farmer_id_F0001,farmer_id_F0002,farmer_id_F0003,farmer_id_F0004,farmer_id_F0005,farmer_id_F0006,farmer_id_F0007,farmer_id_F0008,farmer_id_F0009,farmer_id_F0010,farmer_id_F0011,farmer_id_F0012,farmer_id_F0013,farmer_id_F0014,farmer_id_F0015,farmer_id_F0016,farmer_id_F0017,farmer_id_F0018,farmer_id_F0019,farmer_id_F0020,phone_number__170_850_1178x888,phone_number__308_138_1827,phone_number__313_335_3121x82034,phone_number__1_437_579_8111x468,phone_number__1_590_768_2353x7614,phone_number__1_691_272_7095,phone_number__1_793_212_3923x7660,phone_number__1_794_771_4863x22423,phone_number_001_264_721_2886x1002,phone_number_001_452_205_0829x08773,phone_number_004_279_3392x381,phone_number_1828227043,phone_number_378_905_0779,phone_number_381_199_0821,phone_number_422_357_3663x2683,phone_number_511_177_9965,phone_number_534_187_4647,phone_number_7518050030,phone_number_849_691_8499,region_Kiambu,region_Kisumu,region_Kitale,region_Narok,education_level_Secondary,education_level_Tertiary,gender_Male,marital_status_Single,marital_status_Widowed,household_income_sources___Livestock____Remittance__,household_income_sources___Livestock____Small_Business__,household_income_sources___None____Livestock__,household_income_sources___None____Remittance__,household_income_sources___None____Small_Business__,household_income_sources___Remittance____Livestock__,household_income_sources___Remittance____Small_Business__,household_income_sources___Small_Business____Livestock__,household_income_sources___Small_Business____Remittance__,employment_type_Full_time,employment_type_Self_employed,employment_type_Unemployed,crop_type_current_Kale,crop_type_current_Maize,crop_type_current_Sorghum,crop_type_current_Tomatoes,agroclimatic_zone_Embu_Z2,agroclimatic_zone_Embu_Z3,agroclimatic_zone_Kiambu_Z1,agroclimatic_zone_Kiambu_Z2,agroclimatic_zone_Kiambu_Z3,agroclimatic_zone_Kisumu_Z1,agroclimatic_zone_Kisumu_Z2,agroclimatic_zone_Kitale_Z1,agroclimatic_zone_Kitale_Z2,agroclimatic_zone_Kitale_Z3,agroclimatic_zone_Narok_Z1,agroclimatic_zone_Narok_Z2,input_use_history_Regular
1.0247759958771463,1.3022569581869092,-0.9463760523983409,-1.1302009093345333,1.4451693813330773,1.1329404626210098,-0.7162006803024916,0.883606974413528,-1.2543658158279096,-0.5737226718949485,0.8370642593119532,True,True,True,True,False,-0.15949253382261827,0.01696185984733091,-0.8049380198925206,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.4830552735054377,-1.0611522104840179,0.01060216229084005,-1.1099442334546707,0.9835869675433144,0.8467380939249739,-0.4753924331048423,0.5791465853395042,0.9143474908136062,-1.1821538037276482,-1.6162228520879887,False,False,True,True,False,1.4110865473584975,0.008060573624304117,0.8086879810978831,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.0945345679033047,-0.3740360280281448,-1.0667197122972327,1.4003400321711301,-2.321858234999889,0.4108845778054002,0.7691411583023735,0.29074968152521513,1.2798376024556963,1.8094852993200063,0.1142285567342228,False,True,False,False,True,1.2058718393662256,0.11069535830259163,0.2696738172226431,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-1.3189569418421325,1.5051126653275495,-1.0831277431888657,-0.3307450068423331,0.29782187757499745,-1.735556522967148,-0.9734488950701226,0.8862333202902609,-1.1404691473089483,-0.7100244623006137,0.9727029615408311,True,True,False,True,True,-1.5366165900348443,0.05039228966033517,-0.9164641862325498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.322661647456035,-1.1926028323141742,0.060475213173205054,1.6369161706976714,0.006743193160634742,0.7763183628534802,-0.9495145078934487,1.0584255159381304,0.6344861102843324,0.7519808411696859,0.9081578899124252,False,True,False,True,True,1.1223837280166635,0.039789240534384505,-0.8829424401051987,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.8175023723622338,-0.28021263103448757,0.05873481646128446,1.7077280311744645,-0.20500722771305793,0.5970805297271149,-0.9937821492166505,0.8162676856594026,-1.633010482344561,-0.09867377232689314,1.3841403784590043,True,True,False,False,False,-0.6938444500425325,0.04065305180261023,-1.104626545045717,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-1.257428416975649,1.2153826113629875,-1.1648076338481843,-1.2556843217120532,0.38612989664724034,-1.9466260463544012,-0.8963233746069212,-1.2867711884331896,0.0694910836109396,-0.36787568291079387,0.40932495574313044,False,False,True,True,True,-1.5537957839085916,0.01908329793163522,-0.6317973581223452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.03298555030106797,-1.05990760144617,-0.013591785789640258,-1.05008866062072,0.14634035982995183,0.9680298134695428,-0.839679517234195,-1.4491025361783774,1.2101047674473289,-0.6849128992864985,-0.17037788515832364,False,False,False,False,False,1.7793339931556584,0.008888367852681838,-0.31857019341335396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.5882544884018639,-0.5438046915150497,-1.07423348070207,-0.7701168336810891,-0.4076064177674107,0.6514741149785402,0.9579676776460563,0.9289963797582734,0.196988565640757,-0.9320756407544017,1.0321044926093064,False,True,False,True,True,0.6785864357228729,0.03368234111119131,-0.7094432258307732,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.2347395731020325,-0.9227876166835307,-1.1816585019546637,-0.2572239692489785,0.809914656691883,-1.419518698581137,-1.7305460952982659,-0.6365179973381153,-2.008603905350552,0.9964693908971631,-0.7586777107854392,False,False,False,True,False,-1.5563962449572375,0.06494332350833296,-0.7091513005566494,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5200583301410684,-1.1247993663619524,-0.07156733049288147,-0.12305943146834791,0.16783003351382755,0.5373123274173072,2.1624260987141515,1.340784507514142,-1.773504950022763,-1.3534085069212625,0.15331535646444813,False,True,True,False,True,-0.8167215594747573,0.020866359032336152,0.8414267593151057,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.3675458485275646,-0.8779508027295373,0.05877870666452854,0.560240805906522,-1.096105868910497,0.8218184340388657,-0.04411280349208128,0.8683485110612127,-1.492040740862904,1.7573192926801162,0.7382450941573011,False,False,True,True,False,-0.4962878647389303,0.02730179094819659,-0.5971089092777893,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.5975843984020188,-1.1228037926412133,1.0506438941093563,-0.010888862844025555,-0.21331189331167205,0.4999508687637985,-1.546651402015106,0.8628789504005758,-0.770490390344382,-0.617289548784485,-1.3111831444956992,False,False,False,True,True,-0.1280408306720587,0.013505918360659157,-0.42939813857583203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
-0.004331616811602259,-1.000544580439071,1.5778119933859671,1.4895142237967953,-0.7720729260611807,0.5820909085425732,-1.1589906336349476,-1.5172103240296533,-1.6695230409631168,-0.9305017470480575,0.7460246788735145,True,True,True,False,False,-0.7259845276780775,0.020656617808417328,-0.8545321407165687,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-0.04417863595056521,-1.2393341096506028,-1.1479699314145209,-1.2891926556907336,-0.72908948595672,0.5029862527372423,-0.5394335718892866,0.27617731039198107,0.40370642401600004,-0.9362052160908135,0.2911697553106233,True,True,True,True,False,0.6963616736699458,0.017037230161736968,-0.43492176928424614,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.8040703705136893,-0.5858502058800085,1.6952650595746894,-1.1499929340852422,1.1132347546678878,-1.8994739199064348,-0.010428994108937927,1.1829512196895107,-1.480010105332712,1.804279505937794,0.5066247886455727,True,False,False,True,True,-1.6506418367970477,0.0044653257773162045,-0.40226500204746285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-1.5445715360304322,0.22742596707400362,-0.4378300305153169,1.1637123233767412,-1.4632489496089134,-1.5625556164878838,-0.9443621862947836,0.3029461475415297,1.1456599173377566,-0.9321394656920116,-0.7826724644469029,True,True,False,True,False,-1.050980435169859,0.048229686010758444,-0.09035619436739824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.2813228098110946,-0.6316683332849008,0.025868716526658436,-1.4346377672746233,0.7870057900500054,-0.49224832050028205,-1.463161654357009,-1.4939855190079934,-1.1274586389322256,0.982670284949574,1.0232307211961271,False,True,True,True,True,-0.8913943048641508,0.004145542693205122,-1.0005535236874377,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0.07467774508712617,0.4356408514657107,-1.126558343422282,1.6336695405706005,0.790869823529168,1.3395654494499194,0.8038306134966674,0.04191988597090422,-1.2844078151942069,-0.10213362265807595,-1.2562198766652297,False,True,True,False,True,-0.08669114847107649,0.13353929525352137,1.7988338882358281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.4165420011077468,-0.47091746567400006,-0.022441474214308,-0.1677535640071272,0.39778616186512966,-0.5014011825361065,0.3843249878736519,-0.9327199373758523,-1.2692020560222872,-0.5204722736188263,0.6891735886422012,False,True,False,False,True,-0.9591026970956718,0.019719890017392914,-0.45265044862372694,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.23585364998963787,1.3618637949710795,-0.9617156243624181,1.5540024482025832,-0.8057810889174427,1.1800404659518202,-0.8915746532816096,1.463083273053263,0.29879734431471344,-1.378529573334289,-1.3245947980562935,True,False,False,True,True,1.219698068328418,0.09763085929775116,0.21506093947060048,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.2864000691533635,1.2536766432219673,-0.14540336843465113,-0.28092254275584955,-0.3695547032428226,-0.9642577833058454,-0.30967998614370623,1.0964079970325014,-1.8457938852732965,-0.23136375320845629,1.5700418686063262,True,True,False,True,False,-1.3700019112338884,0.019751165264432224,-1.239266302243059,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.5108274543267755,0.5079407249475136,0.09059543696538472,1.6785001357682983,0.8690620481924036,0.3956495442959075,1.0508107795086237,0.39047037609027896,-1.2021669769576366,-0.6601490773996609,-1.0237367185995228,False,True,False,True,True,-0.48210546073815785,0.03958568198689704,1.7567885150445612,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0.08606292324203088,-0.8631572163269078,1.0809274438512884,1.0622830142387514,-0.35959812267293684,-1.0240764391399784,-0.9845590574166863,1.0869305655302692,0.5893343233041267,1.8101681492984047,-0.47512577651745425,False,True,False,False,True,-0.6329178544215134,0.021115411485377863,-0.26128164608523374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.9891791132115014,-1.0906280178144638,0.9646818993368147,-0.8681760406851435,0.03719689553434607,-1.3063498484097267,1.3336296278810045,-1.4645237596789364,-0.8619273237069652,2.006228117417022,0.2811849947633002,False,False,True,True,True,-1.2493451267199887,0.007441581100063779,0.3100846652543067,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1.1811073239437782,-0.6298661297028598,1.6645742149067333,1.521440278733627,-1.6469729651366911,1.086030410817128,0.8866479085232823,-1.2265631876056218,0.597394253840954,-0.5876181728853298,0.02420878052033636,False,True,False,False,False,1.3904221590083594,0.020337682259932807,0.4252841019939868,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.9936266508289652,-0.8751238754594907,-0.9914257467019061,0.6890104382997696,-1.8099444643822291,-0.21931736264002294,-1.238551979977519,1.563712263546436,1.0601120872152627,-0.11628419197671139,-0.7241911221655096,False,True,True,True,True,0.3791698136749103,0.07512277740445793,-0.3413973944605027,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1.1508063272966145,-0.9615953564241445,0.03156368215570121,-0.2377221627040344,0.880508154858709,-0.9359899205114073,0.5925520730684813,0.19641828531250696,-0.5422462458467656,-0.6756985940161292,0.7265491611387193,False,False,True,False,False,-0.925980460127757,0.018292256651034428,-0.43982088531839003,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-1.7017393354515442,0.2724854230582567,-1.1588280274412581,1.6099860701121729,-0.04610699316505271,0.4472695248950503,-0.29094676826308197,-1.1422860273881197,1.1811037909494608,1.6938554262296854,-1.0583415728175822,False,True,True,False,False,1.1792909366293352,0.14194501163049764,0.6149212128655583,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
